,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
CTDSP1.5,1.22008863877175e-07,-0.479342040948241,0.404,0.2,0.0071826618164493,transit amplifying cell of large intestine,CTDSP1
ORMDL1.5,1.22697775515319e-07,-0.320024767533038,0.558,0.294,0.00722321804458682,transit amplifying cell of large intestine,ORMDL1
ATG13.3,1.23672942698172e-07,-0.621097950210267,0.25,0.112,0.00728062613664139,transit amplifying cell of large intestine,ATG13
STOM.8,1.2448839199655e-07,-5.31393196465136,0.019,0.147,0.00732863163683693,transit amplifying cell of large intestine,STOM
ACE,1.28247456073869e-07,0.686605303800583,0.139,0.053,0.00754992773906867,transit amplifying cell of large intestine,ACE
PCGF5.7,1.30468693174492e-07,-0.556465126665146,0.591,0.307,0.00768069196718235,transit amplifying cell of large intestine,PCGF5
DHX9.8,1.31172818654707e-07,-0.392871468702894,0.635,0.337,0.00772214383420263,transit amplifying cell of large intestine,DHX9
ZNF24.6,1.32819691183376e-07,-0.577440938156562,0.486,0.246,0.00781909521996534,transit amplifying cell of large intestine,ZNF24
CTR9.4,1.35624524614732e-07,-0.708530153215153,0.486,0.244,0.00798421576406928,transit amplifying cell of large intestine,CTR9
GSK3A.3,1.39961062765926e-07,-0.363190783211153,0.365,0.181,0.00823950776503006,transit amplifying cell of large intestine,GSK3A
PURA.4,1.41313005758069e-07,-0.474153833593374,0.582,0.301,0.00831909664897753,transit amplifying cell of large intestine,PURA
RAB18.5,1.4969658729313e-07,-0.535936903752396,0.466,0.236,0.00881263809394656,transit amplifying cell of large intestine,RAB18
ZNF184,1.5217584078784e-07,-0.480529427430575,0.135,0.049,0.00895859174718014,transit amplifying cell of large intestine,ZNF184
CNGA1,1.54097472840281e-07,0.883032389513286,0.111,0.038,0.00907171822610736,transit amplifying cell of large intestine,CNGA1
AL162377.1,1.54710277951732e-07,-0.269788962192095,0.125,0.044,0.00910779406301845,transit amplifying cell of large intestine,AL162377.1
RPS3AP26,1.56843220517544e-07,1.00453991892932,0.106,0.036,0.00923336039186782,transit amplifying cell of large intestine,RPS3AP26
FBXL5.2,1.57598614872834e-07,-0.479093373971512,0.317,0.153,0.00927783045756372,transit amplifying cell of large intestine,FBXL5
UBXN7.3,1.57783945131855e-07,-0.58355966332744,0.332,0.16,0.0092887408499123,transit amplifying cell of large intestine,UBXN7
IRF2.5,1.58009030271902e-07,-0.658863009373977,0.38,0.187,0.00930199161210688,transit amplifying cell of large intestine,IRF2
SLC25A45.2,1.58783135008869e-07,0.422458463850388,0.149,0.058,0.00934756315797211,transit amplifying cell of large intestine,SLC25A45
AC058791.1.9,1.61193325701164e-07,-4.43626934853217,0.067,0.202,0.00948945108402755,transit amplifying cell of large intestine,AC058791.1
INSIG2.2,1.68145819854964e-07,-0.373037200067472,0.216,0.094,0.00989874441486175,transit amplifying cell of large intestine,INSIG2
WDR45.3,1.68778469564356e-07,-0.420793412535027,0.284,0.133,0.00993598850325364,transit amplifying cell of large intestine,WDR45
KLF4.7,1.69179043639244e-07,-0.292614234613473,0.827,0.549,0.00995957029904231,transit amplifying cell of large intestine,KLF4
SCN9A.9,1.69385788249118e-07,0.259581593516435,0.274,0.132,0.00997174135422555,transit amplifying cell of large intestine,SCN9A
MT-TV.7,1.74562483386071e-07,-1.25701747822585,0.236,0.387,0.010276493396938,transit amplifying cell of large intestine,MT-TV
C12orf66,1.74900728022332e-07,0.288169377775247,0.101,0.033,0.0102964058586747,transit amplifying cell of large intestine,C12orf66
EGR2.2,1.77373930017488e-07,-0.656959051879513,0.163,0.065,0.0104420032601295,transit amplifying cell of large intestine,EGR2
ANKRD54.1,1.81410749764436e-07,-0.332384757084315,0.207,0.089,0.0106796508386323,transit amplifying cell of large intestine,ANKRD54
TMEM214.3,1.81697169182279e-07,-0.311892485256974,0.236,0.106,0.0106965123497608,transit amplifying cell of large intestine,TMEM214
VEZT.2,1.83117204346963e-07,-0.26719541738077,0.37,0.186,0.0107801098199057,transit amplifying cell of large intestine,VEZT
IL2RG.9,1.84640097108036e-07,-3.61215673758295,0.091,0.227,0.0108697625167501,transit amplifying cell of large intestine,IL2RG
RPL5.7,1.85099755554644e-07,0.300790706814918,0.966,0.927,0.0108968226095019,transit amplifying cell of large intestine,RPL5
DUSP11.7,1.87924678113587e-07,-0.670381816441927,0.264,0.121,0.0110631258005468,transit amplifying cell of large intestine,DUSP11
TRIM22.9,1.88448325295657e-07,-5.8271072877992,0,0.116,0.0110939529101553,transit amplifying cell of large intestine,TRIM22
MAMDC4,1.88796784860414e-07,0.302559776120153,0.111,0.038,0.0111144667247326,transit amplifying cell of large intestine,MAMDC4
ZNF197,1.89510066467507e-07,0.254385767700382,0.101,0.033,0.0111564576129421,transit amplifying cell of large intestine,ZNF197
SERPING1.9,1.90349462828005e-07,-7.40986620332796,0,0.116,0.0112058728766846,transit amplifying cell of large intestine,SERPING1
TAGAP.9,1.94208740127942e-07,-5.9831700950054,0,0.116,0.0114330685313319,transit amplifying cell of large intestine,TAGAP
GPX3.9,2.03585401241318e-07,-7.11295709987206,0.024,0.15,0.0119850725710764,transit amplifying cell of large intestine,GPX3
MED23.3,2.04792629812819e-07,-0.412107382101832,0.221,0.097,0.0120561421170806,transit amplifying cell of large intestine,MED23
C1orf198.1,2.09054264324423e-07,-0.81288602929844,0.135,0.05,0.0123070245407788,transit amplifying cell of large intestine,C1orf198
PHIP.5,2.09076217317417e-07,-0.491350272788856,0.615,0.327,0.0123083169134763,transit amplifying cell of large intestine,PHIP
ANXA5.5,2.10041545792855e-07,-0.67346856815197,0.615,0.317,0.0123651458008254,transit amplifying cell of large intestine,ANXA5
DEPP1.4,2.13431233679762e-07,-0.845597313279502,0.207,0.09,0.0125646967267276,transit amplifying cell of large intestine,DEPP1
REV3L.6,2.16032575541754e-07,-0.563659568527893,0.418,0.211,0.0127178377221431,transit amplifying cell of large intestine,REV3L
EVL.8,2.18569235584747e-07,-5.37824262545535,0.014,0.137,0.0128671708988741,transit amplifying cell of large intestine,EVL
MAPK8.6,2.2191253391751e-07,-0.649465882986556,0.298,0.142,0.0130639908717238,transit amplifying cell of large intestine,MAPK8
AL109918.1.6,2.26915201570307e-07,0.33377052245084,0.197,0.086,0.0133584979164439,transit amplifying cell of large intestine,AL109918.1
CYB5R1.1,2.27848108974864e-07,-0.518329088226892,0.202,0.086,0.0134134181753503,transit amplifying cell of large intestine,CYB5R1
PRKRIP1,2.30843129456248e-07,-0.579829115652227,0.212,0.091,0.0135897350310893,transit amplifying cell of large intestine,PRKRIP1
CCP110.4,2.32887041101882e-07,-0.869553882016227,0.212,0.091,0.0137100601096678,transit amplifying cell of large intestine,CCP110
CDADC1.1,2.41750455069499e-07,-0.521163996469774,0.159,0.063,0.0142318492899414,transit amplifying cell of large intestine,CDADC1
TOM1L2.2,2.42811670118828e-07,-0.358072925338259,0.183,0.076,0.0142943230198954,transit amplifying cell of large intestine,TOM1L2
TOGARAM1.1,2.44450083168812e-07,-0.258735036004066,0.284,0.136,0.014390776396148,transit amplifying cell of large intestine,TOGARAM1
KLHL20.1,2.46193605085013e-07,-0.487431270054874,0.159,0.063,0.0144934175313547,transit amplifying cell of large intestine,KLHL20
PBXIP1.8,2.47226302821131e-07,-3.61082933010358,0.149,0.276,0.01455421244708,transit amplifying cell of large intestine,PBXIP1
SPATA7,2.52296881049951e-07,0.572809203241134,0.101,0.033,0.0148527173874106,transit amplifying cell of large intestine,SPATA7
NR1I2,2.5285278206453e-07,0.265569309538337,0.125,0.046,0.0148854432801389,transit amplifying cell of large intestine,NR1I2
PTPN7.8,2.56914705691037e-07,-5.50074673980958,0.005,0.121,0.0151245687240314,transit amplifying cell of large intestine,PTPN7
LMNA.8,2.57152321362777e-07,-1.12071372985686,0.923,0.858,0.0151385571586267,transit amplifying cell of large intestine,LMNA
AC005837.1.2,2.69353711093336e-07,1.02056616483608,0.154,0.063,0.0158568529720647,transit amplifying cell of large intestine,AC005837.1
IFITM2.9,2.71638093005475e-07,-3.07332323092384,0.312,0.392,0.0159913345352323,transit amplifying cell of large intestine,IFITM2
GALNT11.6,2.74539311154261e-07,-1.07780863920735,0.26,0.118,0.0161621292476514,transit amplifying cell of large intestine,GALNT11
TLE4.8,2.76788683662127e-07,-1.62382345372287,0.452,0.502,0.0162945498071894,transit amplifying cell of large intestine,TLE4
C4orf3.8,2.77655396835742e-07,-0.31835894390389,0.644,0.348,0.0163455732117202,transit amplifying cell of large intestine,C4orf3
TSPAN1.8,2.79086964566598e-07,-0.530736341636976,0.62,0.336,0.0164298496040356,transit amplifying cell of large intestine,TSPAN1
XPC.6,2.79347601705085e-07,-0.873615861574401,0.375,0.184,0.0164451933123784,transit amplifying cell of large intestine,XPC
DDIT3.7,2.8279592632169e-07,-0.41874674244874,0.606,0.337,0.0166481961825579,transit amplifying cell of large intestine,DDIT3
ZNF605,2.83384340606651e-07,0.573882968265221,0.125,0.046,0.0166828361315135,transit amplifying cell of large intestine,ZNF605
CYTH2.1,2.86776688844526e-07,-0.423763083199069,0.394,0.199,0.0168825436722772,transit amplifying cell of large intestine,CYTH2
ITM2B.9,2.89183197104947e-07,-1.14216630007511,0.803,0.739,0.0170242148135682,transit amplifying cell of large intestine,ITM2B
ERO1B.7,2.97273814944495e-07,-3.33583116454729,0.053,0.185,0.0175005094857824,transit amplifying cell of large intestine,ERO1B
NRDE2.2,2.99722850889528e-07,-0.525266489838738,0.221,0.098,0.0176446842318665,transit amplifying cell of large intestine,NRDE2
AL390719.2.1,3.07731154865871e-07,0.315812532532078,0.13,0.048,0.0181161330869538,transit amplifying cell of large intestine,AL390719.2
ZFAND6.4,3.12590128755577e-07,-0.470959680267975,0.572,0.298,0.0184021808798408,transit amplifying cell of large intestine,ZFAND6
HIST1H1C.7,3.16138329837086e-07,0.519033937726818,0.567,0.368,0.0186110634775092,transit amplifying cell of large intestine,HIST1H1C
AC090181.3.1,3.17259256779131e-07,0.808840956766438,0.111,0.039,0.0186770524465875,transit amplifying cell of large intestine,AC090181.3
TENT4B.6,3.19420342345804e-07,-0.661900649816077,0.303,0.146,0.0188042755538975,transit amplifying cell of large intestine,TENT4B
IKZF3.9,3.23468092823698e-07,-6.01741896985744,0,0.112,0.0190425666245311,transit amplifying cell of large intestine,IKZF3
RGS2.7,3.24725627255762e-07,-2.27037093630106,0.135,0.281,0.0191165976765467,transit amplifying cell of large intestine,RGS2
PIAS1.2,3.27435302364661e-07,-0.570938670746935,0.399,0.199,0.0192761162502076,transit amplifying cell of large intestine,PIAS1
TOR1AIP2.5,3.30090206623891e-07,-0.366571833532899,0.553,0.291,0.0194324104639484,transit amplifying cell of large intestine,TOR1AIP2
CHMP2B.6,3.30151841635415e-07,-0.312204042261099,0.649,0.347,0.0194360389170769,transit amplifying cell of large intestine,CHMP2B
MAF.9,3.30200945689236e-07,-4.76868044969088,0.029,0.154,0.0194389296727253,transit amplifying cell of large intestine,MAF
KIAA1217.8,3.31408412305145e-07,-0.616400915678545,0.317,0.155,0.0195100132324039,transit amplifying cell of large intestine,KIAA1217
CHD3.8,3.33052262053593e-07,-0.427402973587149,0.327,0.161,0.019606786667095,transit amplifying cell of large intestine,CHD3
LCK.9,3.3429143884502e-07,-5.39974559635744,0.01,0.127,0.0196797370048063,transit amplifying cell of large intestine,LCK
AKT3.8,3.37433622038853e-07,-5.21440449653491,0.005,0.119,0.0198647173294273,transit amplifying cell of large intestine,AKT3
EML3.1,3.40012068634637e-07,-0.387109027112837,0.154,0.061,0.0200165104805211,transit amplifying cell of large intestine,EML3
HIVEP2.7,3.40532747871136e-07,-4.01942268237869,0.072,0.203,0.0200471628671738,transit amplifying cell of large intestine,HIVEP2
DIDO1.1,3.41884557645412e-07,-0.404379273891486,0.337,0.167,0.0201267439085854,transit amplifying cell of large intestine,DIDO1
PDE5A.1,3.42993392446757e-07,0.339983334075213,0.159,0.065,0.0201920210133406,transit amplifying cell of large intestine,PDE5A
COX7C.6,3.45582510115624e-07,0.266122457192601,0.976,0.906,0.0203444423705068,transit amplifying cell of large intestine,COX7C
SNX33,3.45781249095153e-07,0.387887607092866,0.106,0.036,0.0203561421342316,transit amplifying cell of large intestine,SNX33
MLPH.9,3.47246664217474e-07,-0.92887631811792,0.226,0.101,0.0204424111224827,transit amplifying cell of large intestine,MLPH
LZTFL1.1,3.48448945984456e-07,-0.767316272618331,0.163,0.066,0.0205131894501049,transit amplifying cell of large intestine,LZTFL1
ZNF644.3,3.48495389836343e-07,-0.29819201943336,0.678,0.371,0.0205159235996655,transit amplifying cell of large intestine,ZNF644
POGZ.4,3.48755414740086e-07,-0.638846778423859,0.37,0.184,0.0205312312657489,transit amplifying cell of large intestine,POGZ
CSNK1G3.5,3.53187799539383e-07,-0.402204376080788,0.471,0.245,0.0207921657588835,transit amplifying cell of large intestine,CSNK1G3
RAB2B,3.7360536275201e-07,-0.662931078506836,0.202,0.087,0.0219941477052108,transit amplifying cell of large intestine,RAB2B
FAM172A.2,3.78065608910082e-07,-0.285424416032874,0.288,0.14,0.0222567223965365,transit amplifying cell of large intestine,FAM172A
ITK.9,3.7988138938831e-07,-5.01394173876933,0.005,0.119,0.0223636173932898,transit amplifying cell of large intestine,ITK
SEPT9.4,3.81015178019069e-07,-0.740617910028065,0.409,0.205,0.0224303635299826,transit amplifying cell of large intestine,SEPT9
CRYAB.6,3.87108075271974e-07,-6.16874128828,0.048,0.181,0.0227890523912611,transit amplifying cell of large intestine,CRYAB
ITPKA.1,3.8901503721086e-07,0.36147328653182,0.183,0.079,0.0229013152406033,transit amplifying cell of large intestine,ITPKA
PACSIN2.7,4.02315409780783e-07,-0.307509133613941,0.452,0.237,0.0236843081737947,transit amplifying cell of large intestine,PACSIN2
ZDHHC17.2,4.04142312115273e-07,-0.265417782801841,0.192,0.083,0.0237918579142261,transit amplifying cell of large intestine,ZDHHC17
GRAMD1A.1,4.05009054911801e-07,-0.387287726159842,0.168,0.069,0.0238428830626577,transit amplifying cell of large intestine,GRAMD1A
CAMK4.9,4.0677139741025e-07,-5.55213043469778,0.005,0.118,0.0239466321655414,transit amplifying cell of large intestine,CAMK4
LYSMD2.3,4.12129453886097e-07,-0.807802732256249,0.212,0.093,0.0242620609502745,transit amplifying cell of large intestine,LYSMD2
WDR70.1,4.13360281003108e-07,-0.366696879295635,0.322,0.159,0.0243345197426529,transit amplifying cell of large intestine,WDR70
HERC2P9.2,4.14789895340786e-07,0.884171967852592,0.154,0.064,0.0244186811387121,transit amplifying cell of large intestine,HERC2P9
HIST1H4E.6,4.1616133606254e-07,0.257176654154955,0.26,0.127,0.0244994178540017,transit amplifying cell of large intestine,HIST1H4E
ZNF451.6,4.24822564985609e-07,-0.569088315649517,0.404,0.205,0.0250093044007028,transit amplifying cell of large intestine,ZNF451
GBF1.2,4.28777706551857e-07,-0.473881247089665,0.293,0.141,0.0252421435847078,transit amplifying cell of large intestine,GBF1
GATAD2A.4,4.30812206027943e-07,-0.455474856183427,0.49,0.254,0.025361914568865,transit amplifying cell of large intestine,GATAD2A
HIST1H1D.7,4.3484430389847e-07,-0.34177454161067,0.365,0.189,0.025599284170503,transit amplifying cell of large intestine,HIST1H1D
ZNF44.3,4.40686507639468e-07,-0.38602859212655,0.231,0.104,0.0259432147047355,transit amplifying cell of large intestine,ZNF44
TRAPPC8.1,4.41249330322605e-07,-0.365225502294139,0.212,0.094,0.0259763480760917,transit amplifying cell of large intestine,TRAPPC8
SREK1IP1.3,4.43729580472954e-07,-0.565446553176127,0.495,0.258,0.0261223604024428,transit amplifying cell of large intestine,SREK1IP1
RELL1.6,4.45925777799892e-07,-0.859683084074428,0.26,0.12,0.0262516505390796,transit amplifying cell of large intestine,RELL1
DBR1,4.49406137435948e-07,-0.335574952556742,0.163,0.067,0.0264565393108543,transit amplifying cell of large intestine,DBR1
SLC35F6.1,4.59441009692375e-07,-0.371608496323924,0.149,0.059,0.0270472922405901,transit amplifying cell of large intestine,SLC35F6
SUSD1,4.6025752513503e-07,0.440193118524704,0.12,0.044,0.0270953605046992,transit amplifying cell of large intestine,SUSD1
ATP6V1F.8,4.62153583765047e-07,-0.385479378645298,0.639,0.344,0.0272069814762483,transit amplifying cell of large intestine,ATP6V1F
TSPYL1.5,4.632690182686e-07,-0.409662943567181,0.567,0.303,0.0272726471054725,transit amplifying cell of large intestine,TSPYL1
NEPRO.3,4.68302227028049e-07,-0.632379121611213,0.226,0.102,0.0275689521051412,transit amplifying cell of large intestine,NEPRO
CDKN2AIP.6,4.68426221325616e-07,-0.442848129379022,0.567,0.303,0.027576251649439,transit amplifying cell of large intestine,CDKN2AIP
CCDC50.5,4.79791206414548e-07,-0.573844691791496,0.452,0.232,0.0282453083216244,transit amplifying cell of large intestine,CCDC50
TBC1D15.8,4.84294109056919e-07,-0.805051353170128,0.423,0.213,0.0285103942001808,transit amplifying cell of large intestine,TBC1D15
AC004057.1,4.84380418139467e-07,0.462499363045962,0.101,0.035,0.0285154752158704,transit amplifying cell of large intestine,AC004057.1
ARID1B.4,4.84783650247617e-07,-0.36332213952207,0.635,0.34,0.0285392134900772,transit amplifying cell of large intestine,ARID1B
ZBTB11-AS1,4.85319377102243e-07,0.634470107324097,0.101,0.034,0.028570751730009,transit amplifying cell of large intestine,ZBTB11-AS1
GOLGA3.4,5.00037389534973e-07,-0.25599412020654,0.399,0.205,0.0294372011219238,transit amplifying cell of large intestine,GOLGA3
FRG1CP.3,5.00247403892403e-07,-0.260376267680934,0.264,0.127,0.0294495646671458,transit amplifying cell of large intestine,FRG1CP
KLHL24.8,5.01222910552318e-07,-0.636400954972638,0.394,0.2,0.029506992744215,transit amplifying cell of large intestine,KLHL24
RNF113A.7,5.04562965691075e-07,-0.737377580766179,0.269,0.127,0.0297036217902336,transit amplifying cell of large intestine,RNF113A
F8A1,5.04888206369658e-07,-0.90091278284917,0.178,0.074,0.0297227687089818,transit amplifying cell of large intestine,F8A1
GRINA.5,5.09692403941601e-07,-0.498229075903497,0.255,0.119,0.0300055918200421,transit amplifying cell of large intestine,GRINA
HLA-DPA1.6,5.1108280116585e-07,-6.5666129030585,0,0.109,0.0300874445046336,transit amplifying cell of large intestine,HLA-DPA1
AC012360.3,5.24910372432519e-07,0.362324019815863,0.101,0.034,0.0309014736251024,transit amplifying cell of large intestine,AC012360.3
SPARCL1.9,5.40627983025499e-07,-7.12244544785401,0.01,0.123,0.0318267693607112,transit amplifying cell of large intestine,SPARCL1
ZNF350,5.43175482096622e-07,-0.756360781145344,0.144,0.056,0.0319767406310281,transit amplifying cell of large intestine,ZNF350
EPM2AIP1.3,5.44201527740524e-07,-0.89906431928374,0.375,0.185,0.0320371439380846,transit amplifying cell of large intestine,EPM2AIP1
RAB11FIP2.2,5.48174523963095e-07,-0.272854171775878,0.168,0.07,0.0322710342257074,transit amplifying cell of large intestine,RAB11FIP2
CD2BP2.3,5.48339201822453e-07,-0.424305345581838,0.303,0.149,0.0322807288112878,transit amplifying cell of large intestine,CD2BP2
ZEB1.8,5.50797424615069e-07,-4.34231366731661,0.005,0.117,0.0324254443870891,transit amplifying cell of large intestine,ZEB1
FGFR3.1,5.62177040374677e-07,0.348068435491671,0.154,0.063,0.0330953623668573,transit amplifying cell of large intestine,FGFR3
WASHC2C.1,5.80260223337831e-07,-0.584840733410926,0.255,0.119,0.0341599193478981,transit amplifying cell of large intestine,WASHC2C
ADM.7,5.8207355566528e-07,-0.464550264084097,0.481,0.268,0.034266670222015,transit amplifying cell of large intestine,ADM
PRR34-AS1.5,5.85443131729684e-07,-0.26687989470035,0.245,0.115,0.0344650371649265,transit amplifying cell of large intestine,PRR34-AS1
SEC14L1.7,5.87025110737897e-07,-3.26644934129846,0.149,0.272,0.03455816826914,transit amplifying cell of large intestine,SEC14L1
BBS7.2,5.88205828465963e-07,-0.660679702776109,0.163,0.067,0.0346276771217913,transit amplifying cell of large intestine,BBS7
IL10RA.8,5.94748130254485e-07,-5.08399547193644,0.01,0.123,0.0350128224280815,transit amplifying cell of large intestine,IL10RA
GZMM.9,6.00713786951138e-07,-4.98002764066389,0.005,0.115,0.0353640206378135,transit amplifying cell of large intestine,GZMM
NR4A1.6,6.0182743463037e-07,-0.41426631147932,0.817,0.538,0.0354295810766899,transit amplifying cell of large intestine,NR4A1
ZNF746,6.02279077064308e-07,-0.370705173860982,0.12,0.044,0.0354561692667758,transit amplifying cell of large intestine,ZNF746
FAM217B.1,6.02949295711346e-07,-0.753408995521892,0.192,0.083,0.0354956250385269,transit amplifying cell of large intestine,FAM217B
HMGXB3,6.07487929019962e-07,-0.611488423187784,0.337,0.166,0.0357628143814052,transit amplifying cell of large intestine,HMGXB3
FNDC3B.7,6.07827272329901e-07,-0.522835644551806,0.38,0.193,0.0357827915220613,transit amplifying cell of large intestine,FNDC3B
AP3S1.6,6.09544538463976e-07,-0.57431996507738,0.418,0.215,0.0358838869793743,transit amplifying cell of large intestine,AP3S1
MINDY2.5,6.13292508907028e-07,-0.701295842928452,0.264,0.124,0.0361045299993568,transit amplifying cell of large intestine,MINDY2
PIGG,6.25794783674352e-07,-0.528775993791328,0.197,0.086,0.0368405389149091,transit amplifying cell of large intestine,PIGG
GPC1.2,6.38624810854265e-07,-0.629335614102947,0.106,0.036,0.0375958426149905,transit amplifying cell of large intestine,GPC1
DOK2.8,6.54629775631985e-07,-5.93008811094144,0,0.107,0.0385380548914549,transit amplifying cell of large intestine,DOK2
CALD1.9,6.57993572939765e-07,-5.27185055414229,0.024,0.143,0.038736081638964,transit amplifying cell of large intestine,CALD1
TMEM161B-AS1.4,6.66631354098159e-07,0.471081450767491,0.202,0.092,0.0392445878157586,transit amplifying cell of large intestine,TMEM161B-AS1
PRKCH.9,6.67701218055252e-07,-5.74829105351463,0,0.107,0.0393075707069127,transit amplifying cell of large intestine,PRKCH
SF1.7,6.74414785168118e-07,-1.16055700577164,0.774,0.676,0.0397027984028471,transit amplifying cell of large intestine,SF1
SETD4,6.74600459518097e-07,-0.384760103796156,0.159,0.065,0.0397137290518304,transit amplifying cell of large intestine,SETD4
HERC3,6.8010572500636e-07,-0.561300384229694,0.183,0.078,0.0400378240311244,transit amplifying cell of large intestine,HERC3
RPS2.9,6.8909099242592e-07,0.282779035329636,1,0.965,0.0405667867241139,transit amplifying cell of large intestine,RPS2
ACBD4,6.98152276593654e-07,0.390058852212645,0.106,0.037,0.0411002245230684,transit amplifying cell of large intestine,ACBD4
MAP3K12.1,7.0874032230123e-07,-0.342706860510871,0.149,0.06,0.0417235427738734,transit amplifying cell of large intestine,MAP3K12
FKBP14.3,7.22205347550407e-07,-0.325949206863005,0.163,0.068,0.0425162288102925,transit amplifying cell of large intestine,FKBP14
GATA3.9,7.29786075417549e-07,-6.07325588400943,0,0.106,0.0429625062598311,transit amplifying cell of large intestine,GATA3
IMPA1.4,7.30872076264208e-07,-0.32614282134427,0.38,0.196,0.0430264391296739,transit amplifying cell of large intestine,IMPA1
JAML.9,7.4433883799668e-07,-5.94650693563562,0,0.106,0.0438192273928646,transit amplifying cell of large intestine,JAML
RNF19B.4,7.53954095826302e-07,-0.687328137742379,0.346,0.171,0.0443852776212944,transit amplifying cell of large intestine,RNF19B
AC044849.1.8,7.57950263266391e-07,-3.22886407524103,0.154,0.274,0.0446205319984924,transit amplifying cell of large intestine,AC044849.1
GGA3,7.81747839200891e-07,-0.342815617837199,0.188,0.081,0.0460214952937565,transit amplifying cell of large intestine,GGA3
TENT5A.9,7.87063030727273e-07,-0.340833142225797,0.505,0.273,0.0463344006189146,transit amplifying cell of large intestine,TENT5A
DDX60.2,7.96974330492495e-07,-0.534511161945928,0.154,0.063,0.0469178788360932,transit amplifying cell of large intestine,DDX60
CTBP1-DT,8.07088313851204e-07,-0.277131942266319,0.125,0.047,0.0475132890364204,transit amplifying cell of large intestine,CTBP1-DT
OPLAH.1,8.09460095800794e-07,0.408283728682058,0.163,0.069,0.0476529158397928,transit amplifying cell of large intestine,OPLAH
IRF2BP1,8.16139504393378e-07,-0.334861812696146,0.135,0.052,0.0480461326236381,transit amplifying cell of large intestine,IRF2BP1
RELB.7,8.2883380374229e-07,-3.20001516395145,0.183,0.295,0.0487934460263086,transit amplifying cell of large intestine,RELB
SETD1B,8.42720127142265e-07,-0.588915303422532,0.173,0.073,0.0496109338848651,transit amplifying cell of large intestine,SETD1B
AC006978.1,8.4704990469663e-07,0.281899912115353,0.125,0.048,0.0498658278894906,transit amplifying cell of large intestine,AC006978.1
ISYNA1,8.51000067201343e-07,-0.556332098868265,0.12,0.044,0.050098373956143,transit amplifying cell of large intestine,ISYNA1
EVA1C,8.70280255967901e-07,-0.569558166960577,0.178,0.076,0.0512333986688303,transit amplifying cell of large intestine,EVA1C
KHNYN,8.70906724114546e-07,-0.300687795588088,0.192,0.084,0.0512702788486233,transit amplifying cell of large intestine,KHNYN
MYADM.9,8.7383677053129e-07,-1.65169659491501,0.712,0.623,0.051442770681177,transit amplifying cell of large intestine,MYADM
TMEM37,8.75554991791039e-07,-0.332447551526852,0.178,0.076,0.0515439223667385,transit amplifying cell of large intestine,TMEM37
USP25.5,8.75658071330625e-07,-0.535940249537902,0.279,0.135,0.0515499906592339,transit amplifying cell of large intestine,USP25
MAP3K1.3,8.82835060876878e-07,-0.667650227401206,0.197,0.087,0.0519725000338218,transit amplifying cell of large intestine,MAP3K1
GMEB2,9.03274974407204e-07,-0.451593680499045,0.12,0.044,0.0531757977433521,transit amplifying cell of large intestine,GMEB2
HIST2H2BD,9.04416796654286e-07,-0.265564049857422,0.111,0.039,0.0532430168190378,transit amplifying cell of large intestine,HIST2H2BD
ABCA5.6,9.08972397384772e-07,-0.47796008970871,0.332,0.166,0.0535112050340415,transit amplifying cell of large intestine,ABCA5
MYLIP.7,9.24826983179911e-07,-0.451087893220107,0.495,0.268,0.0544445644998014,transit amplifying cell of large intestine,MYLIP
HOTAIRM1.6,9.55219486909839e-07,-0.511678631028603,0.216,0.099,0.0562337711943822,transit amplifying cell of large intestine,HOTAIRM1
SLC17A9.3,9.66249830820605e-07,0.355061949973444,0.144,0.059,0.056883127540409,transit amplifying cell of large intestine,SLC17A9
DZIP3,9.73550466003483e-07,-0.439865940588285,0.13,0.05,0.057312915933625,transit amplifying cell of large intestine,DZIP3
SESTD1.2,9.89067037340275e-07,-0.501323403938897,0.173,0.074,0.058226376488222,transit amplifying cell of large intestine,SESTD1
EMILIN2.1,1.00144384902414e-06,-0.307409380605925,0.125,0.047,0.0589549993920514,transit amplifying cell of large intestine,EMILIN2
USP9X.1,1.05205562878401e-06,-0.456638240255481,0.447,0.238,0.0619345148665148,transit amplifying cell of large intestine,USP9X
PIK3IP1.8,1.05470860258446e-06,-3.73501349291998,0.111,0.232,0.0620906954341473,transit amplifying cell of large intestine,PIK3IP1
SPAST,1.06245455405636e-06,-0.608851572180588,0.192,0.084,0.062546699597298,transit amplifying cell of large intestine,SPAST
BTN3A2.5,1.06747146913809e-06,-0.776700393114364,0.236,0.109,0.0628420453881593,transit amplifying cell of large intestine,BTN3A2
HIST2H2BE.2,1.06798131399263e-06,0.402925738979761,0.139,0.056,0.0628720599547464,transit amplifying cell of large intestine,HIST2H2BE
SYTL4.9,1.07419765028399e-06,-0.334501549861516,0.298,0.148,0.0632380156722187,transit amplifying cell of large intestine,SYTL4
RBMS2.1,1.09048310755565e-06,-0.318037252136079,0.125,0.047,0.0641967405418014,transit amplifying cell of large intestine,RBMS2
THBS1.7,1.09214737515668e-06,-1.07390231204194,0.611,0.351,0.0642947159754735,transit amplifying cell of large intestine,THBS1
SDCBP2.8,1.10876825835533e-06,-0.307639186340201,0.452,0.246,0.0652731873693785,transit amplifying cell of large intestine,SDCBP2
TRIM38.6,1.11165777459967e-06,-0.793121619681286,0.356,0.178,0.0654432931906828,transit amplifying cell of large intestine,TRIM38
